id	SampleType	GrowthCondtion	Genotype	SorghumType	Variety	GrowthCondtion_Variety	Variety_GrowthCondtion	SampleType_GrowthCondtion	GrowthCondtion_SampleType	SampleType_Variety	Variety_SampleType	Variety_SampleType_GrowthCondtion	SampleType_Variety_GrowthCondtion	shannon_entropy
CC0210FE15R0718176982	Root	Full N	E15	PI152730	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.766916001
CC0211FS8R0718176983	Root	Full N	S8	Rio	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	6.14282443
CC0212FE6R0718176984	Root	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.426927194
CC0213LS6R0718176964	Root	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	6.49021792
CC0214FE3R0718176986	Root	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.413461824
CC0215LE18R0718176966	Root	Low N	E18	PI510757	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	6.248124118
CC0216FE4R0718176988	Root	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.202241149
CC0217FE8R0718176989	Root	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	9.552092888
CC0218FS3R0718176990	Root	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.481706765
CC0219FE5R0718176991	Root	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.693572306
CC0219LE5R0718176970	Root	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	6.269155747
CC0220FE14R0718175900	Root	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.133070546
CC0220LE14R0718175897	Root	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.528942221
CC0221FE13R0718176992	Root	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.333220091
CC0221LE13R0718176971	Root	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.241976665
CC0222FE11R0718176993	Root	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.368769294
CC0222LE11R0718176972	Root	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.30737383
CC0223FE7R0718176994	Root	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.88191007
CC0223LE7R0718176973	Root	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.120560695
CC0224FS5R0718176995	Root	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	5.087642352
CC0224LS5R0718176974	Root	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	8.228076637
CC0301FG1R0718175901	Root	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	5.860493111
CC0301LG1R0718175904	Root	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	8.570844285
CC0302FG3R0718176996	Root	Full N	G3	Btx642	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	8.112809582
CC0302LG3R0718177017	Root	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	10.2342173
CC0303FE17R0718175902	Root	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	5.87944152
CC0303LE17R0718175905	Root	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.936896402
CC0304LS10R0718177018	Root	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	6.122690997
CC0305FS2R0718176998	Root	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.476981529
CC0305LS2R0718177019	Root	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	7.420471821
CC0306FE10R0718176999	Root	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.407087757
CC0306LE10R0718177020	Root	Low N	E10	PI297155	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	9.610201271
CC0307FS3R0718177000	Root	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	6.284110767
CC0307LS3R0718177021	Root	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	9.712753863
CC0308FE9R0718177001	Root	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.99991904
CC0308LE9R0718177022	Root	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.312671618
CC0309FS4R0718177002	Root	Full N	S4	Atlas	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.571673419
CC0309LS4R0718177023	Root	Low N	S4	Atlas	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	8.737137614
CC0310FE13R0718177003	Root	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	9.09111712
CC0310LE13R0718177024	Root	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	9.008448642
CC0311FE14R0718175903	Root	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	5.22847401
CC0311LE14R0718175906	Root	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.063786198
CC0312FS5R0718177004	Root	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.573113618
CC0312LS5R0718177025	Root	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	9.183948871
CC0313FE11R0718177005	Root	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.855513777
CC0313LE11R0718177026	Root	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.90448266
CC0314FS8R0718177006	Root	Full N	S8	Rio	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.731442623
CC0314LS8R0718177027	Root	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	7.530638243
CC0315FE4R0718177007	Root	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.156721042
CC0315LE4R0718177028	Root	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.292435114
CC0316LE8R0718177029	Root	Low N	E8	M81e	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.556871657
CC0317FE15R0718177009	Root	Full N	E15	PI152730	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.622759939
CC0317LE15R0718177030	Root	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	3.835514862
CC0318FE18R0718177010	Root	Full N	E18	PI510757	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.2398423
CC0318LE18R0718177031	Root	Low N	E18	PI510757	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	5.966536987
CC0319FE5R0718177011	Root	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.474677954
CC0319LE5R0718177032	Root	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.677557267
CC0320FE7R0718177012	Root	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.308483268
CC0320LE7R0718177033	Root	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.247415759
CC0321FE1R0718177013	Root	Full N	E1	PI329311	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.640264154
CC0322FE6R0718177014	Root	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.000210613
CC0322LE6R0718177035	Root	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.244407138
CC0323FE3R0718177015	Root	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.886482046
CC0323LE3R0718177036	Root	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.186989331
CC0324FS6R0718177016	Root	Full N	S6	ChineseAmber	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.793831296
CC0324LS6R0718178585	Root	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	7.102488744
CC0401FG3R0718177062	Root	Full N	G3	Btx642	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	8.420909817
CC0401LG3R0718177038	Root	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	9.02775258
CC0402FG1R0718177063	Root	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	7.64414077
CC0402LG1R0718177039	Root	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	7.560191338
CC0403FE17R0718177064	Root	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	9.020188266
CC0403LE17R0718177040	Root	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	9.275035316
CC0404FE10R0718177065	Root	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.453429774
CC0405FS10R0718177066	Root	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.588963637
CC0405LS10R0718177042	Root	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	8.320288231
CC0406FS2R0718177067	Root	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.383749969
CC0407FE18R0718177068	Root	Full N	E18	PI510757	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.616697328
CC0407LE18R0718177044	Root	Low N	E18	PI510757	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.119957695
CC0408FS4R0718177069	Root	Full N	S4	Atlas	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.239715376
CC0409FS6R0718177070	Root	Full N	S6	ChineseAmber	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	8.054589742
CC0409LS6R0718177046	Root	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	9.215208616
CC0410FS5R0718177071	Root	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.473300724
CC0410LS5R0718177047	Root	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	6.965783506
CC0411FE7R0718177072	Root	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.589490499
CC0412FE15R0718177073	Root	Full N	E15	PI152730	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.822030274
CC0412LE15R0718177049	Root	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.033062497
CC0413FE6R0718177074	Root	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.260609035
CC0414FS3R0718177075	Root	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	5.261572539
CC0414LS3R0718177051	Root	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	8.181090611
CC0415FE1R0718177076	Root	Full N	E1	PI329311	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.213475407
CC0416FE4R0718177077	Root	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.586407392
CC0416LE4R0718177053	Root	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.096401344
CC0417FE9R0718177078	Root	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.973392628
CC0417LE9R0718177054	Root	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.822204007
CC0418FS8R0718177079	Root	Full N	S8	Rio	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.634146416
CC0418LS8R0718177055	Root	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	7.848725796
CC0419FE8R0718177080	Root	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.775473438
CC0419LE8R0718177056	Root	Low N	E8	M81e	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.7811334
CC0420FE13R0718177081	Root	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.873204616
CC0421FE5R0718177082	Root	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.199505014
CC0421LE5R0718177058	Root	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.65639567
CC0422FE14R0718177083	Root	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.855431994
CC0422LE14R0718177059	Root	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.813151932
CC0423FE3R0718177084	Root	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.807270582
CC0423LE3R0718177060	Root	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.835292436
CC0424LE11R0718177061	Root	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	9.434427215
CC0501FG1R0718175908	Root	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	5.541685083
CC0501LG1R0718175910	Root	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	9.63480836
CC0502FG3R0718177086	Root	Full N	G3	Btx642	Grain	Full N_Grain	Grain_Full N	Root_Full N	Full N_Root	Root_Grain	Grain_Root	Grain_Root_Full N	Root_Grain_Full N	5.892300939
CC0502LG3R0718177107	Root	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Root_Low N	Low N_Root	Root_Grain	Grain_Root	Grain_Root_Low N	Root_Grain_Low N	8.05927576
CC0503FS2R0718177087	Root	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	9.296193096
CC0503LS2R0718177108	Root	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	7.698968437
CC0504FS10R0718177088	Root	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	7.421683387
CC0504LS10R0718177109	Root	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Root_Low N	Low N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Low N	Root_Sweet_Low N	8.102759538
CC0505FE17R0718175907	Root	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.931067405
CC0505LE17R0718175911	Root	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	9.404676704
CC0506FE10R0718177089	Root	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.890585214
CC0506LE10R0718177110	Root	Low N	E10	PI297155	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.628621461
CC0507FE15R0718177090	Root	Full N	E15	PI152730	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.801268705
CC0507LE15R0718177111	Root	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	7.161292073
CC0508FE5R0718177091	Root	Full N	E5	PI35038	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	6.553365709
CC0508LE5R0718177112	Root	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	5.400660974
CC0509FE4R0718177092	Root	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	7.207955841
CC0509LE4R0718177113	Root	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	5.41946257
CC0510LE9R0718177114	Root	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	8.17203284
CC0511FE7R0718177094	Root	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	4.348602038
CC0511LE7R0718177115	Root	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	5.428379593
CC0512FE14R0718175909	Root	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Root_Full N	Full N_Root	Root_Energy	Energy_Root	Energy_Root_Full N	Root_Energy_Full N	8.481301442
CC0512LE14R0718175912	Root	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Root_Low N	Low N_Root	Root_Energy	Energy_Root	Energy_Root_Low N	Root_Energy_Low N	6.991735973
CC0513FS3R0718177095	Root	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Root_Full N	Full N_Root	Root_Sweet	Sweet_Root	Sweet_Root_Full N	Root_Sweet_Full N	6.939248399
