id	SampleType	GrowthCondtion	Genotype	SorghumType	Variety	GrowthCondtion_Variety	Variety_GrowthCondtion	SampleType_GrowthCondtion	GrowthCondtion_SampleType	SampleType_Variety	Variety_SampleType	Variety_SampleType_GrowthCondtion	SampleType_Variety_GrowthCondtion	faith_pd
CC0222LE11S0718177766	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	174.6680772
CC0224FS5S0718176303	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	178.1586177
CC0224LS5S0718177767	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	176.6531443
CC0301FG1S0718175385	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	184.7476337
CC0301LG1S0718175388	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	186.2021441
CC0303FE17S0718175386	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	181.7127341
CC0303LE17S0718175389	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	180.8293134
CC0304FS10S0718176304	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	171.0752103
CC0304LS10S0718176311	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	183.458602
CC0305FS2S0718176305	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	172.9681106
CC0308FE9S0718176306	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	172.4050495
CC0308LE9S0718176313	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	173.3100011
CC0311FE14S0718175387	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	162.4126359
CC0311LE14S0718175390	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	176.3581801
CC0312FS5S0718176307	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	171.8964961
CC0312LS5S0718176314	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	170.8125769
CC0313LE11S0718176315	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	180.4149171
CC0315FE4S0718176309	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	165.6821466
CC0315LE4S0718176316	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	177.0967171
CC0322FE6S0718176310	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	163.8155971
CC0322LE6S0718176317	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	168.1951139
CC0402FG1S0718176328	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	168.299693
CC0402LG1S0718176318	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	179.9926049
CC0403FE17S0718176329	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	173.1028767
CC0403LE17S0718176319	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	183.3053705
CC0405FS10S0718176330	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	180.1767744
CC0405LS10S0718176320	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	181.9774943
CC0406FS2S0718176331	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	167.8184117
CC0406LS2S0718176321	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	188.9361908
CC0410FS5S0718176332	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	182.0896826
CC0410LS5S0718176322	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	188.8214734
CC0413FE6S0718176333	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	183.2784453
CC0413LE6S0718176323	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	178.9555954
CC0416FE4S0718176334	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	174.3320768
CC0416LE4S0718176324	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	171.9824721
CC0417FE9S0718176335	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	165.2684591
CC0417LE9S0718176325	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	169.8240047
CC0422FE14S0718176336	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	170.3116401
CC0422LE14S0718176326	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	174.3307472
CC0424FE11S0718176337	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	166.9797356
CC0424LE11S0718176327	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	172.4004552
CC0501FG1S0718175391	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	180.6339116
CC0501LG1S0718175394	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	171.6577123
CC0503FS2S0718176338	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	180.6491189
CC0503LS2S0718176345	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	181.5898003
CC0504FS10S0718176339	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	172.5023162
CC0504LS10S0718176346	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	179.8128042
CC0505FE17S0718175392	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	181.7543801
CC0505LE17S0718175395	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	181.6877987
CC0509FE4S0718176340	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	161.6071384
CC0509LE4S0718176347	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	183.640636
CC0510LE9S0718176348	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	187.5199278
CC0512FE14S0718175393	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	174.6176053
CC0512LE14S0718175396	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	181.9818242
CC0514FE6S0718176342	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	171.3648144
CC0514LE6S0718176349	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	173.8122534
CC0516FE11S0718176343	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	163.9028063
CC0516LE11S0718176350	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	165.7010791
CC0524FS5S0718176344	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	175.6436732
CC0524LS5S0718176351	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	167.5195771
CC0602FG1S0718175397	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	185.58412
CC0602LG1S0718175400	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	184.1824084
CC0603FS2S0718176352	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	177.4273565
CC0603LS2S0718176359	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	159.7167148
CC0605FE17S0718175398	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	182.0697603
CC0605LE17S0718175401	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	184.922297
CC0606FS10S0718176353	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	181.595615
CC0606LS10S0718176360	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	168.1450464
CC0611FE9S0718176354	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	183.4090982
CC0611LE9S0718176361	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	174.0166841
CC0612FE14S0718175399	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	176.3028761
CC0612LE14S0718175402	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	176.3368172
CC0614FS5S0718176355	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	172.5641221
CC0614LS5S0718176362	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	179.0185785
CC0619FE11S0718176356	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	169.3478912
CC0619LE11S0718176363	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	168.1624846
CC0620FE6S0718176357	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	169.7215484
CC0620LE6S0718176364	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	155.3839171
CC0624FE4S0718176358	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	173.0712088
CC0624LE4S0718176365	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	179.0187524
CC0702FG1S0718176376	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	167.1111198
CC0702LG1S0718176366	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	163.7415368
CC0703FS10S0718176377	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	179.1562039
CC0703LS10S0718176367	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	172.8924454
CC0705FE17S0718176378	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	179.7858389
CC0705LE17S0718176368	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	169.6064706
CC0706FS2S0718176379	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	177.4202391
CC0706LS2S0718176369	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	180.4580684
CC0707FS5S0718176380	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	184.4687916
CC0707LS5S0718176370	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	185.7199647
CC0709FE6S0718176381	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	187.9206727
CC0709LE6S0718176371	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	185.4336315
CC0714FE4S0718176382	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	189.284828
CC0714LE4S0718176372	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	178.0880148
CC0715FE11S0718176383	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	166.6190947
CC0715LE11S0718176373	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	171.8257749
CC0720FE9S0718176384	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	151.116324
CC0720LE9S0718176374	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	168.7949435
CC0722LE14S0718176375	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	176.0170841
CC0802FG1S0718175403	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	170.84682
CC0802LG1S0718175406	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	171.6067099
CC0803FS2S0718176386	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	175.2551697
CC0803LS2S0718176393	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	161.2572123
CC0804FE17S0718175404	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	176.8308714
CC0804LE17S0718175407	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	177.5398013
CC0806FS10S0718176387	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	183.4572592
CC0806LS10S0718178579	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	161.328985
CC0807FE9S0718176388	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	169.2280326
CC0807LE9S0718176395	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	171.5817705
CC0810LE6S0718176396	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	156.6903529
CC0819FE11S0718176390	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	164.3294194
CC0819LE11S0718176397	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	171.1189808
CC0820FE4S0718176391	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	170.9710728
CC0820LE4S0718176398	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	164.993106
